,Date,Species,year,month,week,biweekly,time,n_fl,flower,prop_fl,n_fr,fruit,prop_fr,rain,temp.mean,solar.rad
1118,2018-07-20,Lafa,2018,7,29,15,17732,13,3,0.230769230769231,13,5,0.384615384615385,16.300001,16.258333,1117
1119,2018-07-20,Rahiaka,2018,7,29,15,17732,8,3,0.375,8,2,0.25,16.300001,16.258333,1117
1120,2018-07-20,Ambora,2018,7,29,15,17732,9,1,0.111111111111111,9,4,0.444444444444444,16.300001,16.258333,1117
1121,2018-07-20,Ampaly,2018,7,29,15,17732,14,0,0.0,14,1,0.0714285714285714,16.300001,16.258333,1117
1122,2018-08-03,Rahiaka,2018,8,31,16,17746,8,3,0.375,8,1,0.125,0.0,18.63125,5258
1123,2018-08-03,Ampaly,2018,8,31,16,17746,14,0,0.0,14,0,0.0,0.0,18.63125,5258
1124,2018-08-03,Lafa,2018,8,31,16,17746,13,4,0.307692307692308,13,5,0.384615384615385,0.0,18.63125,5258
1125,2018-08-03,Ambora,2018,8,31,16,17746,9,0,0.0,9,5,0.555555555555556,0.0,18.63125,5258
1126,2018-08-03,Ravenala,2018,8,31,16,17746,8,6,0.75,8,0,0.0,0.0,18.63125,5258
1127,2018-08-03,Vatsilana,2018,8,31,16,17746,11,0,0.0,11,0,0.0,0.0,18.63125,5258
1128,2018-08-17,Ravenala,2018,8,33,17,17760,8,5,0.625,8,0,0.0,0.0,19.719168,5307
1129,2018-08-17,Lafa,2018,8,33,17,17760,13,2,0.153846153846154,13,6,0.461538461538462,0.0,19.719168,5307
1130,2018-08-17,Vatsilana,2018,8,33,17,17760,11,0,0.0,11,0,0.0,0.0,19.719168,5307
1131,2018-08-17,Ambora,2018,8,33,17,17760,9,0,0.0,9,5,0.555555555555556,0.0,19.719168,5307
1132,2018-08-17,Ampaly,2018,8,33,17,17760,14,0,0.0,14,0,0.0,0.0,19.719168,5307
1133,2018-08-17,Rahiaka,2018,8,33,17,17760,8,1,0.125,8,5,0.625,0.0,19.719168,5307
1134,2018-08-31,Lafa,2018,8,35,18,17774,11,1,0.0909090909090909,11,5,0.454545454545455,4.7,19.69792,4805
1135,2018-08-31,Ampaly,2018,8,35,18,17774,13,0,0.0,13,0,0.0,4.7,19.69792,4805
1136,2018-08-31,Rahiaka,2018,8,35,18,17774,6,0,0.0,6,3,0.5,4.7,19.69792,4805
1137,2018-09-03,Ravenala,2018,9,36,18,17777,7,6,0.857142857142857,7,0,0.0,0.0,19.59458,4673
1138,2018-09-03,Ambora,2018,9,36,18,17777,6,0,0.0,6,5,0.833333333333333,0.0,19.59458,4673
1139,2018-09-03,Vatsilana,2018,9,36,18,17777,7,0,0.0,7,0,0.0,0.0,19.59458,4673
1140,2018-09-14,Ambora,2018,9,37,19,17788,9,0,0.0,9,5,0.555555555555556,0.7,22.519585,4675
1141,2018-09-14,Lafa,2018,9,37,19,17788,13,1,0.0769230769230769,13,7,0.538461538461538,0.7,22.519585,4675
1142,2018-09-14,Ravenala,2018,9,37,19,17788,8,7,0.875,8,0,0.0,0.7,22.519585,4675
1143,2018-09-14,Vatsilana,2018,9,37,19,17788,11,0,0.0,11,0,0.0,0.7,22.519585,4675
1144,2018-09-14,Ampaly,2018,9,37,19,17788,14,0,0.0,14,0,0.0,0.7,22.519585,4675
1145,2018-09-14,Rahiaka,2018,9,37,19,17788,8,0,0.0,8,4,0.5,0.7,22.519585,4675
1146,2018-09-28,Ravenala,2018,9,39,20,17802,8,6,0.75,8,1,0.125,0.0,22.982084,5925
1147,2018-09-28,Ambora,2018,9,39,20,17802,9,0,0.0,9,4,0.444444444444444,0.0,22.982084,5925
1148,2018-09-28,Lafa,2018,9,39,20,17802,13,6,0.461538461538462,13,3,0.230769230769231,0.0,22.982084,5925
1149,2018-09-28,Rahiaka,2018,9,39,20,17802,8,0,0.0,8,3,0.375,0.0,22.982084,5925
1150,2018-09-28,Vatsilana,2018,9,39,20,17802,11,0,0.0,11,0,0.0,0.0,22.982084,5925
1151,2018-09-28,Ampaly,2018,9,39,20,17802,14,0,0.0,14,0,0.0,0.0,22.982084,5925
1152,2018-10-12,Ambora,2018,10,41,21,17816,9,0,0.0,9,4,0.444444444444444,1.4000001,21.467505,4594
1153,2018-10-12,Lafa,2018,10,41,21,17816,13,7,0.538461538461538,13,3,0.230769230769231,1.4000001,21.467505,4594
1154,2018-10-12,Rahiaka,2018,10,41,21,17816,8,0,0.0,8,3,0.375,1.4000001,21.467505,4594
1155,2018-10-12,Ampaly,2018,10,41,21,17816,14,0,0.0,14,0,0.0,1.4000001,21.467505,4594
1156,2018-10-12,Vatsilana,2018,10,41,21,17816,11,0,0.0,11,0,0.0,1.4000001,21.467505,4594
1157,2018-10-12,Ravenala,2018,10,41,21,17816,8,6,0.75,8,1,0.125,1.4000001,21.467505,4594
1158,2018-10-25,Ravenala,2018,10,43,22,17829,8,5,0.625,8,1,0.125,0.0,21.33583,6790
1159,2018-10-25,Vatsilana,2018,10,43,22,17829,11,0,0.0,11,0,0.0,0.0,21.33583,6790
1160,2018-10-25,Lafa,2018,10,43,22,17829,13,2,0.153846153846154,13,2,0.153846153846154,0.0,21.33583,6790
1161,2018-10-25,Rahiaka,2018,10,43,22,17829,8,0,0.0,8,2,0.25,0.0,21.33583,6790
1162,2018-10-25,Ambora,2018,10,43,22,17829,9,0,0.0,9,3,0.333333333333333,0.0,21.33583,6790
1163,2018-10-25,Ampaly,2018,10,43,22,17829,14,0,0.0,14,0,0.0,0.0,21.33583,6790
1164,2018-11-09,Rahiaka,2018,11,45,23,17844,8,0,0.0,8,0,0.0,7.9000006,22.240831,3114
1165,2018-11-09,Vatsilana,2018,11,45,23,17844,11,0,0.0,11,1,0.0909090909090909,7.9000006,22.240831,3114
1166,2018-11-09,Ampaly,2018,11,45,23,17844,14,6,0.428571428571429,14,2,0.142857142857143,7.9000006,22.240831,3114
1167,2018-11-09,Ravenala,2018,11,45,23,17844,8,4,0.5,8,0,0.0,7.9000006,22.240831,3114
1168,2018-11-09,Lafa,2018,11,45,23,17844,13,0,0.0,13,4,0.307692307692308,7.9000006,22.240831,3114
1169,2018-11-09,Ambora,2018,11,45,23,17844,9,3,0.333333333333333,9,1,0.111111111111111,7.9000006,22.240831,3114
1170,2019-01-24,Lafa,2019,1,4,2,17920,13,5,0.384615384615385,13,2,0.153846153846154,5.1000004,26.915415,6129
1171,2019-01-24,Vatsilana,2019,1,4,2,17920,11,0,0.0,11,0,0.0,5.1000004,26.915415,6129
1172,2019-01-24,Ravenala,2019,1,4,2,17920,8,0,0.0,8,0,0.0,5.1000004,26.915415,6129
1173,2019-01-24,Ambora,2019,1,4,2,17920,9,0,0.0,9,4,0.444444444444444,5.1000004,26.915415,6129
1174,2019-01-24,Rahiaka,2019,1,4,2,17920,8,2,0.25,8,2,0.25,5.1000004,26.915415,6129
1175,2019-01-24,Ampaly,2019,1,4,2,17920,14,1,0.0714285714285714,14,4,0.285714285714286,5.1000004,26.915415,6129
1176,2019-01-31,Vatsilana,2019,1,5,3,17927,11,0,0.0,11,0,0.0,4.2999997,24.189585,5682
1177,2019-01-31,Ravenala,2019,1,5,3,17927,8,0,0.0,8,0,0.0,4.2999997,24.189585,5682
1178,2019-01-31,Rahiaka,2019,1,5,3,17927,8,2,0.25,8,3,0.375,4.2999997,24.189585,5682
1179,2019-01-31,Lafa,2019,1,5,3,17927,13,5,0.384615384615385,13,3,0.230769230769231,4.2999997,24.189585,5682
1180,2019-01-31,Ampaly,2019,1,5,3,17927,14,1,0.0714285714285714,14,5,0.357142857142857,4.2999997,24.189585,5682
1181,2019-01-31,Ambora,2019,1,5,3,17927,9,0,0.0,9,3,0.333333333333333,4.2999997,24.189585,5682
1182,2019-02-07,Rahiaka,2019,2,6,3,17934,8,1,0.125,8,4,0.5,14.199999,27.20458,7188
1183,2019-02-07,Lafa,2019,2,6,3,17934,13,3,0.230769230769231,13,4,0.307692307692308,14.199999,27.20458,7188
1184,2019-02-07,Ampaly,2019,2,6,3,17934,14,1,0.0714285714285714,14,2,0.142857142857143,14.199999,27.20458,7188
1185,2019-02-07,Ravenala,2019,2,6,3,17934,8,0,0.0,8,0,0.0,14.199999,27.20458,7188
1186,2019-02-07,Vatsilana,2019,2,6,3,17934,11,0,0.0,11,0,0.0,14.199999,27.20458,7188
1187,2019-02-07,Ambora,2019,2,6,3,17934,9,0,0.0,9,1,0.111111111111111,14.199999,27.20458,7188
1188,2019-02-21,Lafa,2019,2,8,4,17948,11,0,0.0,11,2,0.181818181818182,4.2,27.014166,6711
1189,2019-02-21,Rahiaka,2019,2,8,4,17948,6,0,0.0,6,2,0.333333333333333,4.2,27.014166,6711
1190,2019-02-21,Ampaly,2019,2,8,4,17948,13,0,0.0,13,1,0.0769230769230769,4.2,27.014166,6711
1191,2019-03-07,Lafa,2019,3,10,5,17962,13,8,0.615384615384615,13,1,0.0769230769230769,5.9,24.222498,5474
1192,2019-03-07,Ampaly,2019,3,10,5,17962,14,0,0.0,14,2,0.142857142857143,5.9,24.222498,5474
1193,2019-03-07,Rahiaka,2019,3,10,5,17962,8,0,0.0,8,5,0.625,5.9,24.222498,5474
1194,2019-03-07,Ravenala,2019,3,10,5,17962,8,0,0.0,8,0,0.0,5.9,24.222498,5474
1195,2019-03-07,Ambora,2019,3,10,5,17962,9,0,0.0,9,1,0.111111111111111,5.9,24.222498,5474
1196,2019-03-07,Vatsilana,2019,3,10,5,17962,11,0,0.0,11,0,0.0,5.9,24.222498,5474
1197,2019-03-21,Ampaly,2019,3,12,6,17976,14,0,0.0,14,2,0.142857142857143,9.6,25.334166,5832
1198,2019-03-21,Ravenala,2019,3,12,6,17976,8,0,0.0,8,0,0.0,9.6,25.334166,5832
1199,2019-03-21,Rahiaka,2019,3,12,6,17976,8,0,0.0,8,5,0.625,9.6,25.334166,5832
1200,2019-03-21,Lafa,2019,3,12,6,17976,13,8,0.615384615384615,13,1,0.0769230769230769,9.6,25.334166,5832
1201,2019-03-21,Ambora,2019,3,12,6,17976,9,0,0.0,9,0,0.0,9.6,25.334166,5832
1202,2019-03-21,Vatsilana,2019,3,12,6,17976,11,0,0.0,11,0,0.0,9.6,25.334166,5832
1203,2019-04-07,Rahiaka,2019,4,14,7,17993,8,2,0.25,8,2,0.25,3.1,24.007917,4350
1204,2019-04-07,Lafa,2019,4,14,7,17993,13,0,0.0,13,10,0.769230769230769,3.1,24.007917,4350
1205,2019-04-07,Ampaly,2019,4,14,7,17993,14,0,0.0,14,1,0.0714285714285714,3.1,24.007917,4350
1206,2019-04-07,Ambora,2019,4,14,7,17993,9,0,0.0,9,1,0.111111111111111,3.1,24.007917,4350
1207,2019-04-07,Vatsilana,2019,4,14,7,17993,11,0,0.0,11,0,0.0,3.1,24.007917,4350
1208,2019-04-07,Ravenala,2019,4,14,7,17993,8,0,0.0,8,0,0.0,3.1,24.007917,4350
1209,2019-04-18,Rahiaka,2019,4,16,8,18004,8,0,0.0,8,4,0.5,3.3999999,23.388334,2492
1210,2019-04-18,Ravenala,2019,4,16,8,18004,8,0,0.0,8,0,0.0,3.3999999,23.388334,2492
1211,2019-04-18,Ampaly,2019,4,16,8,18004,14,0,0.0,14,2,0.142857142857143,3.3999999,23.388334,2492
1212,2019-04-18,Vatsilana,2019,4,16,8,18004,11,0,0.0,11,0,0.0,3.3999999,23.388334,2492
1213,2019-04-18,Lafa,2019,4,16,8,18004,13,0,0.0,13,6,0.461538461538462,3.3999999,23.388334,2492
1214,2019-04-18,Ambora,2019,4,16,8,18004,9,0,0.0,9,0,0.0,3.3999999,23.388334,2492
1215,2019-05-02,Ambora,2019,5,18,9,18018,6,0,0.0,6,0,0.0,0.8,21.132917,3936
1216,2019-05-02,Ravenala,2019,5,18,9,18018,7,2,0.285714285714286,7,4,0.571428571428571,0.8,21.132917,3936
1217,2019-05-02,Vatsilana,2019,5,18,9,18018,7,0,0.0,7,0,0.0,0.8,21.132917,3936
1218,2019-05-16,Rahiaka,2019,5,20,10,18032,8,0,0.0,8,2,0.25,1.0,21.276669,3961
1219,2019-05-16,Lafa,2019,5,20,10,18032,13,0,0.0,13,11,0.846153846153846,1.0,21.276669,3961
1220,2019-05-16,Ambora,2019,5,20,10,18032,9,0,0.0,9,3,0.333333333333333,1.0,21.276669,3961
1221,2019-05-16,Ravenala,2019,5,20,10,18032,8,7,0.875,8,0,0.0,1.0,21.276669,3961
1222,2019-05-16,Ampaly,2019,5,20,10,18032,14,0,0.0,14,0,0.0,1.0,21.276669,3961
1223,2019-05-16,Vatsilana,2019,5,20,10,18032,11,2,0.181818181818182,11,1,0.0909090909090909,1.0,21.276669,3961
1224,2019-05-30,Ambora,2019,5,22,11,18046,9,2,0.222222222222222,9,3,0.333333333333333,0.6,20.235836,3620
1225,2019-05-30,Ravenala,2019,5,22,11,18046,8,7,0.875,8,0,0.0,0.6,20.235836,3620
1226,2019-05-30,Lafa,2019,5,22,11,18046,13,4,0.307692307692308,13,11,0.846153846153846,0.6,20.235836,3620
1227,2019-05-30,Ampaly,2019,5,22,11,18046,14,0,0.0,14,1,0.0714285714285714,0.6,20.235836,3620
1228,2019-05-30,Rahiaka,2019,5,22,11,18046,8,1,0.125,8,4,0.5,0.6,20.235836,3620
1229,2019-05-30,Vatsilana,2019,5,22,11,18046,11,1,0.0909090909090909,11,1,0.0909090909090909,0.6,20.235836,3620
1230,2019-06-13,Ampaly,2019,6,24,12,18060,14,0,0.0,14,0,0.0,0.0,18.548334,3236
1231,2019-06-13,Vatsilana,2019,6,24,12,18060,11,2,0.181818181818182,11,1,0.0909090909090909,0.0,18.548334,3236
1232,2019-06-13,Ambora,2019,6,24,12,18060,9,2,0.222222222222222,9,2,0.222222222222222,0.0,18.548334,3236
1233,2019-06-13,Lafa,2019,6,24,12,18060,13,1,0.0769230769230769,13,11,0.846153846153846,0.0,18.548334,3236
1234,2019-06-13,Rahiaka,2019,6,24,12,18060,8,1,0.125,8,3,0.375,0.0,18.548334,3236
1235,2019-06-13,Ravenala,2019,6,24,12,18060,8,8,1.0,8,0,0.0,0.0,18.548334,3236
1236,2019-06-29,Ampaly,2019,6,26,13,18076,13,0,0.0,13,0,0.0,6.0999994,20.267082,1179
1237,2019-06-29,Lafa,2019,6,26,13,18076,11,0,0.0,11,11,1.0,6.0999994,20.267082,1179
1238,2019-06-29,Rahiaka,2019,6,26,13,18076,6,0,0.0,6,2,0.333333333333333,6.0999994,20.267082,1179
1239,2019-06-30,Ambora,2019,6,26,13,18077,6,0,0.0,6,0,0.0,3.5,20.255835,3073
1240,2019-06-30,Vatsilana,2019,6,26,13,18077,7,0,0.0,7,1,0.142857142857143,3.5,20.255835,3073
1241,2019-06-30,Ravenala,2019,6,26,13,18077,7,7,1.0,7,0,0.0,3.5,20.255835,3073
1242,2019-07-11,Ambora,2019,7,28,14,18088,9,1,0.111111111111111,9,2,0.222222222222222,0.0,19.444582,4358
1243,2019-07-11,Vatsilana,2019,7,28,14,18088,11,1,0.0909090909090909,11,1,0.0909090909090909,0.0,19.444582,4358
1244,2019-07-11,Ampaly,2019,7,28,14,18088,14,0,0.0,14,0,0.0,0.0,19.444582,4358
1245,2019-07-11,Ravenala,2019,7,28,14,18088,8,1,0.125,8,6,0.75,0.0,19.444582,4358
1246,2019-07-11,Lafa,2019,7,28,14,18088,13,0,0.0,13,10,0.769230769230769,0.0,19.444582,4358
1247,2019-07-11,Rahiaka,2019,7,28,14,18088,8,0,0.0,8,2,0.25,0.0,19.444582,4358
1248,2019-07-25,Ambora,2019,7,30,15,18102,9,0,0.0,9,2,0.222222222222222,0.8,17.622084,3236
1249,2019-07-25,Vatsilana,2019,7,30,15,18102,11,0,0.0,11,2,0.181818181818182,0.8,17.622084,3236
1250,2019-07-25,Ravenala,2019,7,30,15,18102,8,3,0.375,8,3,0.375,0.8,17.622084,3236
1251,2019-07-25,Lafa,2019,7,30,15,18102,13,0,0.0,13,10,0.769230769230769,0.8,17.622084,3236
1252,2019-07-25,Ampaly,2019,7,30,15,18102,14,0,0.0,14,0,0.0,0.8,17.622084,3236
1253,2019-07-25,Rahiaka,2019,7,30,15,18102,8,0,0.0,8,2,0.25,0.8,17.622084,3236
1254,2019-08-08,Ambora,2019,8,32,16,18116,9,0,0.0,9,2,0.222222222222222,0.0,18.105003,5357
1255,2019-08-08,Vatsilana,2019,8,32,16,18116,11,0,0.0,11,2,0.181818181818182,0.0,18.105003,5357
1256,2019-08-08,Rahiaka,2019,8,32,16,18116,8,0,0.0,8,2,0.25,0.0,18.105003,5357
1257,2019-08-08,Ravenala,2019,8,32,16,18116,8,6,0.75,8,1,0.125,0.0,18.105003,5357
1258,2019-08-08,Lafa,2019,8,32,16,18116,13,0,0.0,13,10,0.769230769230769,0.0,18.105003,5357
1259,2019-08-08,Ampaly,2019,8,32,16,18116,14,0,0.0,14,0,0.0,0.0,18.105003,5357
1260,2019-08-22,Rahiaka,2019,8,34,17,18130,8,0,0.0,8,1,0.125,1.2,17.700834,2221
1261,2019-08-22,Ravenala,2019,8,34,17,18130,8,7,0.875,8,0,0.0,1.2,17.700834,2221
1262,2019-08-22,Vatsilana,2019,8,34,17,18130,11,0,0.0,11,2,0.181818181818182,1.2,17.700834,2221
1263,2019-08-22,Ampaly,2019,8,34,17,18130,14,1,0.0714285714285714,14,1,0.0714285714285714,1.2,17.700834,2221
1264,2019-08-22,Lafa,2019,8,34,17,18130,13,11,0.846153846153846,13,11,0.846153846153846,1.2,17.700834,2221
1265,2019-08-22,Ambora,2019,8,34,17,18130,9,0,0.0,9,1,0.111111111111111,1.2,17.700834,2221
1266,2019-09-04,Rahiaka,2019,9,36,18,18143,8,0,0.0,8,1,0.125,0.0,21.230415,4990
1267,2019-09-04,Vatsilana,2019,9,36,18,18143,11,0,0.0,11,2,0.181818181818182,0.0,21.230415,4990
1268,2019-09-04,Lafa,2019,9,36,18,18143,13,8,0.615384615384615,13,11,0.846153846153846,0.0,21.230415,4990
1269,2019-09-04,Ampaly,2019,9,36,18,18143,14,1,0.0714285714285714,14,0,0.0,0.0,21.230415,4990
1270,2019-09-04,Ravenala,2019,9,36,18,18143,8,7,0.875,8,0,0.0,0.0,21.230415,4990
1271,2019-09-04,Ambora,2019,9,36,18,18143,9,0,0.0,9,1,0.111111111111111,0.0,21.230415,4990
1272,2019-09-19,Rahiaka,2019,9,38,19,18158,8,0,0.0,8,1,0.125,0.8000001,21.697916,4673
1273,2019-09-19,Ravenala,2019,9,38,19,18158,8,7,0.875,8,0,0.0,0.8000001,21.697916,4673
1274,2019-09-19,Lafa,2019,9,38,19,18158,13,10,0.769230769230769,13,11,0.846153846153846,0.8000001,21.697916,4673
1275,2019-09-19,Vatsilana,2019,9,38,19,18158,11,0,0.0,11,2,0.181818181818182,0.8000001,21.697916,4673
1276,2019-09-19,Ampaly,2019,9,38,19,18158,14,1,0.0714285714285714,14,1,0.0714285714285714,0.8000001,21.697916,4673
1277,2019-09-19,Ambora,2019,9,38,19,18158,9,0,0.0,9,1,0.111111111111111,0.8000001,21.697916,4673
1278,2019-10-03,Rahiaka,2019,10,40,20,18172,8,0,0.0,8,1,0.125,0.6,23.598333,4891
1279,2019-10-03,Ravenala,2019,10,40,20,18172,8,7,0.875,8,1,0.125,0.6,23.598333,4891
1280,2019-10-03,Ambora,2019,10,40,20,18172,9,0,0.0,9,1,0.111111111111111,0.6,23.598333,4891
1281,2019-10-03,Lafa,2019,10,40,20,18172,13,12,0.923076923076923,13,11,0.846153846153846,0.6,23.598333,4891
1282,2019-10-03,Vatsilana,2019,10,40,20,18172,11,0,0.0,11,2,0.181818181818182,0.6,23.598333,4891
1283,2019-10-03,Ampaly,2019,10,40,20,18172,14,1,0.0714285714285714,14,1,0.0714285714285714,0.6,23.598333,4891
1284,2019-10-17,Vatsilana,2019,10,42,21,18186,11,0,0.0,11,1,0.0909090909090909,15.9,19.842499,3790
1285,2019-10-17,Rahiaka,2019,10,42,21,18186,8,0,0.0,8,1,0.125,15.9,19.842499,3790
1286,2019-10-17,Lafa,2019,10,42,21,18186,13,6,0.461538461538462,13,10,0.769230769230769,15.9,19.842499,3790
1287,2019-10-17,Ravenala,2019,10,42,21,18186,8,6,0.75,8,0,0.0,15.9,19.842499,3790
1288,2019-10-17,Ampaly,2019,10,42,21,18186,14,1,0.0714285714285714,14,1,0.0714285714285714,15.9,19.842499,3790
1289,2019-10-17,Ambora,2019,10,42,21,18186,9,0,0.0,9,1,0.111111111111111,15.9,19.842499,3790
1290,2019-11-07,Lafa,2019,11,45,23,18207,11,6,0.545454545454545,11,5,0.454545454545455,0.6,25.06875,7190
1291,2019-11-07,Rahiaka,2019,11,45,23,18207,6,0,0.0,6,0,0.0,0.6,25.06875,7190
1292,2019-11-07,Ampaly,2019,11,45,23,18207,13,1,0.0769230769230769,13,0,0.0,0.6,25.06875,7190
1293,2019-11-21,Rahiaka,2019,11,47,24,18221,6,0,0.0,6,0,0.0,0.8000001,27.667078,6289
1294,2019-11-21,Ampaly,2019,11,47,24,18221,13,1,0.0769230769230769,13,0,0.0,0.8000001,27.667078,6289
1295,2019-11-21,Lafa,2019,11,47,24,18221,11,3,0.272727272727273,11,3,0.272727272727273,0.8000001,27.667078,6289
1296,2019-11-22,Ravenala,2019,11,47,24,18222,7,0,0.0,7,0,0.0,55.1,27.888334,6781
1297,2019-11-22,Ambora,2019,11,47,24,18222,6,0,0.0,6,0,0.0,55.1,27.888334,6781
1298,2019-11-22,Vatsilana,2019,11,47,24,18222,7,0,0.0,7,0,0.0,55.1,27.888334,6781
1299,2019-12-05,Lafa,2019,12,49,25,18235,13,5,0.384615384615385,13,5,0.384615384615385,11.6,25.447916,6353
1300,2019-12-05,Ampaly,2019,12,49,25,18235,14,2,0.142857142857143,14,0,0.0,11.6,25.447916,6353
1301,2019-12-05,Ravenala,2019,12,49,25,18235,8,0,0.0,8,0,0.0,11.6,25.447916,6353
1302,2019-12-05,Vatsilana,2019,12,49,25,18235,11,0,0.0,11,0,0.0,11.6,25.447916,6353
1303,2019-12-05,Rahiaka,2019,12,49,25,18235,8,0,0.0,8,0,0.0,11.6,25.447916,6353
1304,2019-12-05,Ambora,2019,12,49,25,18235,9,2,0.222222222222222,9,1,0.111111111111111,11.6,25.447916,6353
